dataset,bpm,lambda,change_rate,n_beats
gtzan,117.41682974559684,91.46750398411587,0.03571428571428571,58
gtzan,204.77815699658754,29.24882839642645,0.15,102
gtzan,125.26096033402946,50.01775215679556,0.16393442622950818,63
gtzan,132.450331125828,46.77321346082741,0.1875,66
gtzan,111.31725417439672,65.40817294939626,0.1111111111111111,56
gtzan,143.5406698564593,57.19763791986277,0.08571428571428572,72
gtzan,121.7038539553756,53.48735623892648,0.16666666666666666,62
gtzan,174.92711370262393,40.90188132835702,0.12941176470588237,87
gtzan,170.94017094016965,40.90188132835702,0.13095238095238096,86
gtzan,107.71992818671447,53.48735623892648,0.21153846153846154,54
gtzan,141.50943396226424,43.73914066737794,0.17391304347826086,71
gtzan,124.48132780083006,53.48735623892648,0.14754098360655737,63
gtzan,121.45748987854256,61.16529239167693,0.1206896551724138,60
gtzan,87.59124087591258,85.53421343619661,0.11904761904761904,44
gtzan,102.38907849829346,65.40817294939626,0.14,52
gtzan,136.0544217687078,61.16529239167693,0.07575757575757576,68
gtzan,58.65102639296188,69.94537132565551,0.32142857142857145,30
gtzan,125.13034410844635,50.01775215679556,0.16393442622950818,63
gtzan,92.30769230769229,53.48735623892648,0.25,46
gtzan,94.04388714733544,79.9858020551139,0.1111111111111111,47
gtzan,114.94252873563194,33.447402653253896,0.36363636363636365,57
gtzan,198.675496688742,50.01775215679556,0.041237113402061855,99
gtzan,66.81514476614701,43.73914066737794,0.43333333333333335,32
gtzan,161.72506738544473,57.19763791986277,0.05063291139240506,81
gtzan,141.50943396226418,35.76756379161564,0.2647058823529412,70
gtzan,95.6937799043064,50.01775215679556,0.2608695652173913,48
gtzan,108.69565217391295,43.73914066737794,0.2692307692307692,54
gtzan,137.77267508610757,38.2486685991696,0.24615384615384617,67
gtzan,60.42296072507551,400.0000000000001,0.0,30
gtzan,104.34782608695664,38.2486685991696,0.2,52
gtzan,76.14213197969545,50.01775215679556,0.2222222222222222,38
gtzan,89.15304606240713,97.81237178646667,0.06976744186046512,45
gtzan,124.48132780083006,43.73914066737794,0.18032786885245902,63
gtzan,147.4201474201474,38.2486685991696,0.2112676056338028,73
gtzan,78.32898172323759,85.53421343619661,0.16216216216216217,39
gtzan,99.337748344371,50.01775215679556,0.1875,50
gtzan,79.4701986754966,85.53421343619661,0.15789473684210525,40
gtzan,95.6937799043064,57.19763791986277,0.21739130434782608,48
gtzan,141.50943396226432,40.90188132835702,0.20588235294117646,70
gtzan,108.69565217391312,33.447402653253896,0.2708333333333333,50
gtzan,92.3076923076925,57.19763791986277,0.25,46
gtzan,151.89873417721535,57.19763791986277,0.06756756756756757,76
gtzan,132.45033112582746,50.01775215679556,0.15625,66
gtzan,154.24164524421593,33.447402653253896,0.20270270270270271,76
gtzan,71.77033492822979,104.5973669091858,0.11764705882352941,36
gtzan,80.42895442359251,50.01775215679556,0.2564102564102564,41
gtzan,68.96551724137923,119.61197898474161,0.09090909090909091,35
gtzan,120.24048096192371,43.73914066737794,0.1896551724137931,60
gtzan,112.35955056179789,33.447402653253896,0.24528301886792453,55
gtzan,58.42259006815966,111.85301986357292,0.14814814814814814,29
gtzan,106.38297872340458,57.19763791986277,0.19607843137254902,53
gtzan,62.66318537859005,65.40817294939626,0.27586206896551724,31
gtzan,151.89873417721398,43.73914066737794,0.1506849315068493,75
gtzan,129.31034482758608,69.94537132565551,0.06349206349206349,65
gtzan,72.50755287009058,31.277745131502087,0.42857142857142855,37
gtzan,65.78947368421056,104.5973669091858,0.12903225806451613,33
gtzan,94.78672985782003,74.79730359795947,0.13333333333333333,47
gtzan,95.69377990430623,40.90188132835702,0.2127659574468085,49
gtzan,120.24048096192371,20.915760712710632,0.31666666666666665,62
gtzan,81.96721311475417,79.9858020551139,0.15384615384615385,41
gtzan,94.78672985782003,43.73914066737794,0.2391304347826087,48
gtzan,129.3103448275866,40.90188132835702,0.20967741935483872,64
gtzan,88.36524300441846,65.40817294939626,0.16666666666666666,44
gtzan,75.37688442211052,57.19763791986277,0.25,38
gtzan,63.39144215530901,31.277745131502087,0.6206896551724138,31
gtzan,156.65796344647555,40.90188132835702,0.17105263157894737,78
gtzan,93.0232558139533,25.57729135001686,0.3902439024390244,43
gtzan,102.21465076660976,25.57729135001686,0.34615384615384615,54
gtzan,105.6338028169018,61.16529239167693,0.17647058823529413,53
gtzan,67.26457399103143,38.2486685991696,0.41935483870967744,33
gtzan,116.05415860735022,65.40817294939626,0.10714285714285714,58
gtzan,120.24048096192371,50.01775215679556,0.1724137931034483,60
gtzan,154.2416452442155,46.77321346082741,0.12,77
gtzan,93.16770186335388,43.73914066737794,0.3111111111111111,47
gtzan,93.24009324009312,25.57729135001686,0.4666666666666667,47
gtzan,91.74311926605506,19.55900252063382,0.5813953488372093,45
gtzan,83.33333333333347,46.77321346082741,0.325,42
gtzan,132.74336283185895,27.351522910837083,0.36666666666666664,62
gtzan,166.6666666666653,38.2486685991696,0.18518518518518517,83
gtzan,69.84866123399287,43.73914066737794,0.3125,34
gtzan,161.2903225806452,46.77321346082741,0.10256410256410256,80
gtzan,143.19809069212394,33.447402653253896,0.22058823529411764,70
gtzan,118.8118811881182,57.19763791986277,0.125,58
gtzan,129.31034482758608,61.16529239167693,0.09523809523809523,65
gtzan,160.0,46.77321346082741,0.10256410256410256,80
gtzan,111.52416356877318,27.351522910837083,0.32075471698113206,55
gtzan,172.41379310344703,61.16529239167693,0.03571428571428571,86
gtzan,95.16256938937357,20.915760712710632,0.4666666666666667,47
gtzan,104.07632263660017,46.77321346082741,0.2978723404255319,49
gtzan,145.6310679611651,43.73914066737794,0.17142857142857143,72
gtzan,112.35955056179797,65.40817294939626,0.12962962962962962,56
gtzan,81.02633355840659,40.90188132835702,0.38461538461538464,41
gtzan,109.2896174863389,35.76756379161564,0.34615384615384615,54
gtzan,108.69565217391312,69.94537132565551,0.09615384615384616,54
gtzan,101.26582278480993,50.01775215679556,0.22448979591836735,51
gtzan,105.07880910683018,74.79730359795947,0.1,52
gtzan,97.56097560975607,65.40817294939626,0.1702127659574468,49
gtzan,91.18541033434633,22.36663376518616,0.43902439024390244,43
gtzan,141.50943396226432,35.76756379161564,0.13432835820895522,69
gtzan,137.9310344827589,43.73914066737794,0.1791044776119403,69
gtzan,86.20689655172417,22.36663376518616,0.375,42
gtzan,79.20792079207912,5.114550407571063,0.7837837837837838,39
gtzan,134.22818791946307,50.01775215679556,0.13846153846153847,67
gtzan,104.34782608695649,79.9858020551139,0.08,52
gtzan,96.61835748792264,61.16529239167693,0.2,47
gtzan,87.71929824561404,25.57729135001686,0.5121951219512195,43
gtzan,84.15147265077145,40.90188132835702,0.24390243902439024,43
gtzan,129.03225806451616,85.53421343619661,0.03225806451612903,64
gtzan,163.93442622950835,40.90188132835702,0.13580246913580246,83
gtzan,80.10680907877163,85.53421343619661,0.13513513513513514,39
gtzan,117.41682974559704,374.05290277102284,0.0,59
gtzan,130.71895424836612,61.16529239167693,0.09375,66
gtzan,111.11111111111128,69.94537132565551,0.10909090909090909,57
gtzan,66.26173384870238,400.0000000000001,0.0,33
gtzan,96.61835748792267,74.79730359795947,0.1276595744680851,49
gtzan,80.10680907877163,79.9858020551139,0.16216216216216217,39
gtzan,113.63636363636354,61.16529239167693,0.1320754716981132,55
gtzan,175.9530791788856,38.2486685991696,0.1511627906976744,88
gtzan,127.65957446808493,50.01775215679556,0.1774193548387097,64
gtzan,137.9310344827579,57.19763791986277,0.1044776119402985,69
gtzan,147.78325123152752,35.76756379161564,0.18055555555555555,74
gtzan,213.52313167259743,33.447402653253896,0.07766990291262135,105
gtzan,175.43859649122814,38.2486685991696,0.15294117647058825,87
gtzan,172.41379310344703,65.40817294939626,0.023809523809523808,86
gtzan,85.5310049893086,69.94537132565551,0.1951219512195122,43
gtzan,103.44827586206864,400.0000000000001,0.0,52
gtzan,108.89292196007239,69.94537132565551,0.09803921568627451,53
gtzan,61.69665809768637,85.53421343619661,0.20689655172413793,31
gtzan,82.07934336525308,74.79730359795947,0.1794871794871795,41
gtzan,127.65957446808541,65.40817294939626,0.08064516129032258,64
gtzan,72.81553398058254,61.16529239167693,0.15151515151515152,35
gtzan,107.71992818671447,91.46750398411587,0.038461538461538464,54
gtzan,93.16770186335403,74.79730359795947,0.13333333333333333,47
gtzan,89.82035928143722,65.40817294939626,0.13953488372093023,45
gtzan,90.63444108761342,61.16529239167693,0.18181818181818182,46
gtzan,79.47019867549642,46.77321346082741,0.21052631578947367,40
gtzan,110.59907834101355,57.19763791986277,0.16981132075471697,55
gtzan,98.36065573770493,61.16529239167693,0.19148936170212766,49
gtzan,90.63444108761342,69.94537132565551,0.18181818181818182,46
gtzan,112.99435028248575,50.01775215679556,0.2,57
gtzan,97.56097560975627,65.40817294939626,0.1702127659574468,49
gtzan,155.44041450777232,40.90188132835702,0.17333333333333334,77
gtzan,184.61538461538453,29.24882839642645,0.14444444444444443,92
gtzan,140.1869158878505,43.73914066737794,0.19402985074626866,69
gtzan,130.71895424836612,57.19763791986277,0.109375,66
gtzan,204.77815699658717,27.351522910837083,0.18811881188118812,103
gtzan,137.93103448275875,46.77321346082741,0.16417910447761194,69
gtzan,78.8436268068331,65.40817294939626,0.13157894736842105,40
gtzan,78.32898172323759,85.53421343619661,0.02631578947368421,40
gtzan,157.89473684210495,40.90188132835702,0.17105263157894737,78
gtzan,149.62593516209483,46.77321346082741,0.136986301369863,75
gtzan,117.41682974559704,61.16529239167693,0.125,58
gtzan,113.63636363636363,53.48735623892648,0.18181818181818182,57
gtzan,118.11023622047246,74.79730359795947,0.07017543859649122,59
gtzan,65.00541711809329,104.5973669091858,0.13333333333333333,32
gtzan,71.34363852556478,65.40817294939626,0.23529411764705882,36
gtzan,181.26888217522685,35.76756379161564,0.1590909090909091,90
gtzan,75.47169811320755,97.81237178646667,0.11428571428571428,37
gtzan,132.45033112582786,46.77321346082741,0.171875,66
gtzan,81.41112618724563,69.94537132565551,0.20512820512820512,41
gtzan,68.02721088435376,136.78188982584993,0.0625,34
gtzan,113.63636363636392,57.19763791986277,0.14814814814814814,56
gtzan,68.4150513112885,104.5973669091858,0.125,34
gtzan,69.84866123399301,127.90915733966348,0.0625,34
gtzan,60.45340050377837,104.5973669091858,0.1724137931034483,31
gtzan,175.4385964912287,35.76756379161564,0.16279069767441862,88
gtzan,84.03361344537811,46.77321346082741,0.14634146341463414,43
gtzan,66.225165562914,400.0000000000001,0.0,33
gtzan,120.48192771084311,53.48735623892648,0.13793103448275862,60
gtzan,64.93506493506497,40.90188132835702,0.5,32
gtzan,83.33333333333347,91.46750398411587,0.1,42
gtzan,112.35955056179797,50.01775215679556,0.23636363636363636,57
gtzan,72.24563515954239,85.53421343619661,0.17142857142857143,37
gtzan,149.62593516209483,43.73914066737794,0.1506849315068493,75
gtzan,151.89873417721535,61.16529239167693,0.0547945205479452,75
gtzan,67.56756756756758,85.53421343619661,0.1875,34
gtzan,96.4630225080386,85.53421343619661,0.08695652173913043,48
gtzan,145.63106796116477,53.48735623892648,0.1,72
gtzan,181.26888217522685,40.90188132835702,0.11235955056179775,91
gtzan,68.10442678774119,53.48735623892648,0.40625,34
gtzan,82.0793433652529,61.16529239167693,0.225,42
gtzan,194.8051948051949,35.76756379161564,0.125,98
gtzan,179.64071856287444,35.76756379161564,0.17045454545454544,90
gtzan,72.81553398058254,85.53421343619661,0.17142857142857143,37
gtzan,173.41040462427748,53.48735623892648,0.058823529411764705,87
gtzan,72.99270072992702,91.46750398411587,0.14705882352941177,36
gtzan,72.28915662650601,79.9858020551139,0.20588235294117646,36
gtzan,105.4481546572935,57.19763791986277,0.19607843137254902,53
gtzan,73.08160779537153,74.79730359795947,0.22857142857142856,37
gtzan,134.22818791946332,57.19763791986277,0.10606060606060606,68
gtzan,163.93442622950835,40.90188132835702,0.15,82
gtzan,85.83690987124476,57.19763791986277,0.24390243902439024,43
gtzan,113.63636363636392,53.48735623892648,0.18181818181818182,57
gtzan,89.95502248875565,74.79730359795947,0.13953488372093023,45
gtzan,114.94252873563214,53.48735623892648,0.17857142857142858,58
gtzan,118.81188118811905,53.48735623892648,0.1724137931034483,60
gtzan,147.4201474201474,40.90188132835702,0.18309859154929578,73
gtzan,114.94252873563214,53.48735623892648,0.17857142857142858,58
gtzan,126.05042016806746,50.01775215679556,0.1774193548387097,64
gtzan,121.45748987854256,53.48735623892648,0.1694915254237288,61
gtzan,108.69565217391312,69.94537132565551,0.09803921568627451,53
gtzan,123.20328542094498,69.94537132565551,0.06666666666666667,62
gtzan,129.31034482758608,349.78893517857057,0.0,64
gtzan,121.70385395537474,57.19763791986277,0.13559322033898305,61
gtzan,129.3103448275856,349.78893517857057,0.0,65
gtzan,106.57193605683858,79.9858020551139,0.07692307692307693,54
gtzan,94.04388714733531,65.40817294939626,0.17777777777777778,47
gtzan,112.35955056179779,400.0000000000001,0.0,56
gtzan,89.82035928143722,79.9858020551139,0.12195121951219512,43
gtzan,103.44827586206864,85.53421343619661,0.06,52
gtzan,121.45748987854256,46.77321346082741,0.2033898305084746,61
gtzan,122.95081967213115,79.9858020551139,0.05,62
gtzan,123.20328542094478,69.94537132565551,0.06779661016949153,61
gtzan,124.48132780082982,61.16529239167693,0.1,62
gtzan,117.41682974559704,104.5973669091858,0.017543859649122806,59
gtzan,80.10680907877169,65.40817294939626,0.1794871794871795,41
gtzan,109.89010989011001,57.19763791986277,0.17307692307692307,54
gtzan,120.24048096192371,53.48735623892648,0.1724137931034483,60
gtzan,114.72275334608038,53.48735623892648,0.2,57
gtzan,127.65957446808517,57.19763791986277,0.12903225806451613,64
gtzan,124.48132780082993,61.16529239167693,0.1,62
gtzan,118.81188118811905,53.48735623892648,0.1724137931034483,60
gtzan,111.11111111111128,61.16529239167693,0.14814814814814814,56
gtzan,121.70385395537517,61.16529239167693,0.11864406779661017,61
gtzan,105.44815465729302,61.16529239167693,0.1568627450980392,53
gtzan,136.05442176870753,91.46750398411587,0.015151515151515152,68
gtzan,123.20328542094498,69.94537132565551,0.06666666666666667,62
gtzan,109.89010989011001,43.73914066737794,0.2222222222222222,56
gtzan,127.65957446808541,40.90188132835702,0.14754098360655737,63
gtzan,130.718954248366,53.48735623892648,0.109375,66
gtzan,121.70385395537474,46.77321346082741,0.1864406779661017,61
gtzan,136.05442176870727,349.78893517857057,0.0,68
gtzan,130.71895424836612,53.48735623892648,0.125,66
gtzan,122.95081967213126,349.78893517857057,0.0,61
gtzan,111.11111111111056,50.01775215679556,0.18518518518518517,56
gtzan,137.93103448275846,50.01775215679556,0.14925373134328357,69
gtzan,105.4481546572935,61.16529239167693,0.16326530612244897,51
gtzan,127.65957446808517,53.48735623892648,0.14516129032258066,64
gtzan,122.95081967213126,349.78893517857057,0.0,61
gtzan,122.95081967213126,349.78893517857057,0.0,62
gtzan,120.24048096192388,50.01775215679556,0.1896551724137931,60
gtzan,101.35135135135137,61.16529239167693,0.1836734693877551,51
gtzan,118.81188118811905,53.48735623892648,0.1724137931034483,60
gtzan,109.89010989011001,61.16529239167693,0.15384615384615385,54
gtzan,109.89010989010984,65.40817294939626,0.1346153846153846,54
gtzan,126.05042016806729,50.01775215679556,0.16393442622950818,63
gtzan,139.53488372093034,43.73914066737794,0.1791044776119403,69
gtzan,113.63636363636354,57.19763791986277,0.16363636363636364,57
gtzan,129.3103448275866,69.94537132565551,0.06349206349206349,65
gtzan,88.36524300441799,79.9858020551139,0.14285714285714285,44
gtzan,118.81188118811842,74.79730359795947,0.07017543859649122,59
gtzan,131.00436681222752,46.77321346082741,0.171875,66
gtzan,124.74012474012477,53.48735623892648,0.14754098360655737,63
gtzan,129.31034482758608,79.9858020551139,0.03225806451612903,64
gtzan,126.05042016806723,46.77321346082741,0.19672131147540983,63
gtzan,108.89292196007257,61.16529239167693,0.15384615384615385,54
gtzan,130.71895424836612,53.48735623892648,0.12698412698412698,65
gtzan,122.95081967213126,85.53421343619661,0.03389830508474576,61
gtzan,132.450331125828,46.77321346082741,0.171875,66
gtzan,132.7433628318587,46.77321346082741,0.16923076923076924,67
gtzan,100.33444816053529,69.94537132565551,0.125,50
gtzan,106.57193605683825,65.40817294939626,0.1346153846153846,54
gtzan,107.71992818671447,400.0000000000001,0.0,53
gtzan,109.89010989010997,61.16529239167693,0.1509433962264151,55
gtzan,113.63636363636392,57.19763791986277,0.16363636363636364,57
gtzan,136.0544217687078,65.40817294939626,0.05970149253731343,69
gtzan,113.63636363636392,57.19763791986277,0.16363636363636364,57
gtzan,112.3595505617976,91.46750398411587,0.037037037037037035,56
gtzan,132.450331125828,46.77321346082741,0.18461538461538463,67
gtzan,127.65957446808493,53.48735623892648,0.14754098360655737,63
gtzan,117.41682974559704,374.05290277102284,0.0,57
gtzan,129.03225806451567,53.48735623892648,0.12903225806451613,64
gtzan,121.45748987854256,53.48735623892648,0.1694915254237288,61
gtzan,98.36065573770502,65.40817294939626,0.1702127659574468,49
gtzan,130.718954248366,53.48735623892648,0.12698412698412698,65
gtzan,122.95081967213126,349.78893517857057,0.0,62
gtzan,117.41682974559664,74.79730359795947,0.07142857142857142,58
gtzan,114.83253588516727,53.48735623892648,0.18181818181818182,57
gtzan,123.20328542094454,69.94537132565551,0.06666666666666667,62
gtzan,125.39184952978023,50.01775215679556,0.16393442622950818,63
gtzan,106.28875110717404,53.48735623892648,0.21568627450980393,53
gtzan,124.48132780082982,61.16529239167693,0.1,62
gtzan,129.3103448275866,69.94537132565551,0.06451612903225806,64
gtzan,128.2051282051282,61.16529239167693,0.0967741935483871,64
gtzan,100.33444816053499,74.79730359795947,0.10416666666666667,50
gtzan,114.94252873563252,53.48735623892648,0.19642857142857142,58
gtzan,109.89010989011001,65.40817294939626,0.1320754716981132,55
gtzan,137.93103448275903,46.77321346082741,0.16176470588235295,70
gtzan,121.45748987854256,50.01775215679556,0.1896551724137931,60
gtzan,102.38907849829346,65.40817294939626,0.14285714285714285,51
gtzan,130.71895424836612,61.16529239167693,0.09523809523809523,65
gtzan,122.95081967213093,69.94537132565551,0.06779661016949153,61
gtzan,122.95081967213093,69.94537132565551,0.06779661016949153,61
gtzan,118.81188118811905,57.19763791986277,0.15517241379310345,60
gtzan,90.63444108761342,50.01775215679556,0.20454545454545456,46
gtzan,99.337748344371,400.0000000000001,0.0,50
gtzan,93.16770186335403,46.77321346082741,0.17777777777777778,47
gtzan,96.61835748792278,69.94537132565551,0.15217391304347827,48
gtzan,141.50943396226432,43.73914066737794,0.15942028985507245,71
gtzan,100.33444816053469,79.9858020551139,0.0851063829787234,49
gtzan,121.45748987854213,46.77321346082741,0.20689655172413793,60
gtzan,84.03361344537831,79.9858020551139,0.14634146341463414,43
gtzan,103.27022375215155,74.79730359795947,0.06,52
gtzan,95.6937799043064,57.19763791986277,0.06382978723404255,49
gtzan,100.33444816053499,79.9858020551139,0.08333333333333333,50
gtzan,98.36065573770486,46.77321346082741,0.1875,50
gtzan,102.21465076660992,65.40817294939626,0.16326530612244897,51
gtzan,134.2281879194628,46.77321346082741,0.16923076923076924,67
gtzan,99.3377483443707,91.46750398411587,0.0625,50
gtzan,101.35135135135096,61.16529239167693,0.1836734693877551,51
gtzan,97.56097560975634,65.40817294939626,0.17391304347826086,48
gtzan,105.44815465729349,61.16529239167693,0.1568627450980392,53
gtzan,100.33444816053529,65.40817294939626,0.16326530612244897,51
gtzan,116.05415860735022,50.01775215679556,0.14035087719298245,59
gtzan,101.35135135135096,61.16529239167693,0.1875,50
gtzan,101.35135135135096,65.40817294939626,0.16666666666666666,50
gtzan,93.89671361502357,43.73914066737794,0.21739130434782608,48
gtzan,101.35135135135157,61.16529239167693,0.1836734693877551,51
gtzan,105.54089709762538,61.16529239167693,0.17647058823529413,53
gtzan,102.38907849829346,65.40817294939626,0.14,52
gtzan,91.46341463414602,69.94537132565551,0.18181818181818182,46
gtzan,89.15304606240736,97.81237178646667,0.06976744186046512,45
gtzan,93.16770186335376,74.79730359795947,0.13333333333333333,47
gtzan,178.5714285714284,35.76756379161564,0.18181818181818182,90
gtzan,100.33444816053529,53.48735623892648,0.20833333333333334,50
gtzan,100.33444816053529,61.16529239167693,0.1875,50
gtzan,97.40259740259745,61.16529239167693,0.19148936170212766,49
gtzan,99.337748344371,69.94537132565551,0.14583333333333334,50
gtzan,84.03361344537815,85.53421343619661,0.12195121951219512,43
gtzan,116.27906976744146,65.40817294939626,0.10526315789473684,59
gtzan,71.77033492822979,127.90915733966348,0.05714285714285714,37
gtzan,91.4634146341465,74.79730359795947,0.14285714285714285,44
gtzan,94.93670886075928,79.9858020551139,0.10638297872340426,49
gtzan,80.10680907877163,69.94537132565551,0.23076923076923078,41
gtzan,92.30769230769201,104.5973669091858,0.045454545454545456,46
gtzan,90.77155824508338,69.94537132565551,0.17777777777777778,47
gtzan,89.9550224887554,69.94537132565551,0.18181818181818182,46
gtzan,117.41682974559684,57.19763791986277,0.14035087719298245,59
gtzan,94.93670886075928,79.9858020551139,0.10638297872340426,49
gtzan,96.15384615384613,65.40817294939626,0.10638297872340426,49
gtzan,97.40259740259745,50.01775215679556,0.23404255319148937,49
gtzan,96.61835748792278,69.94537132565551,0.14893617021276595,49
gtzan,101.35135135135157,38.2486685991696,0.24489795918367346,51
gtzan,98.36065573770502,46.77321346082741,0.1875,50
gtzan,104.5296167247387,61.16529239167693,0.17647058823529413,53
gtzan,105.44815465729317,57.19763791986277,0.19607843137254902,53
gtzan,107.71992818671481,91.46750398411587,0.038461538461538464,54
gtzan,112.35955056179775,400.0000000000001,0.0,56
gtzan,82.079343365253,74.79730359795947,0.1794871794871795,41
gtzan,101.18043844856662,65.40817294939626,0.16666666666666666,50
gtzan,110.09174311926571,46.77321346082741,0.2037037037037037,56
gtzan,90.63444108761342,53.48735623892648,0.22727272727272727,46
gtzan,92.30769230769226,127.90915733966348,0.022727272727272728,46
gtzan,90.63444108761342,74.79730359795947,0.1590909090909091,46
gtzan,93.02325581395355,79.9858020551139,0.11363636363636363,46
gtzan,92.16589861751154,104.5973669091858,0.045454545454545456,46
gtzan,93.89671361502357,65.40817294939626,0.17777777777777778,47
gtzan,86.0832137733143,400.0000000000001,0.0,43
gtzan,96.46302250803859,85.53421343619661,0.0851063829787234,49
gtzan,91.813312930375,85.53421343619661,0.09302325581395349,45
gtzan,97.40259740259745,61.16529239167693,0.19148936170212766,49
gtzan,96.61835748792264,65.40817294939626,0.1702127659574468,49
gtzan,102.2146507666097,53.48735623892648,0.20408163265306123,51
gtzan,96.4630225080386,91.46750398411587,0.06521739130434782,48
gtzan,95.69377990430618,119.61197898474161,0.022222222222222223,47
gtzan,98.36065573770502,65.40817294939626,0.1702127659574468,49
gtzan,92.30769230769238,104.5973669091858,0.044444444444444446,47
gtzan,99.337748344371,97.81237178646667,0.0425531914893617,49
gtzan,91.4634146341465,104.5973669091858,0.045454545454545456,46
gtzan,97.56097560975634,65.40817294939626,0.1702127659574468,49
gtzan,116.05415860735022,61.16529239167693,0.14035087719298245,59
gtzan,97.56097560975634,65.40817294939626,0.1702127659574468,49
gtzan,104.34782608695664,65.40817294939626,0.13725490196078433,53
gtzan,96.6183574879229,69.94537132565551,0.15217391304347827,48
gtzan,102.21465076660992,65.40817294939626,0.16326530612244897,51
gtzan,105.44815465729359,61.16529239167693,0.17647058823529413,53
gtzan,103.44827586206895,97.81237178646667,0.04,52
gtzan,113.63636363636354,61.16529239167693,0.12962962962962962,56
gtzan,111.11111111111056,57.19763791986277,0.16981132075471697,55
gtzan,98.52216748768502,85.53421343619661,0.0851063829787234,49
gtzan,101.35135135135134,61.16529239167693,0.1836734693877551,51
gtzan,116.05415860735022,57.19763791986277,0.14285714285714285,58
gtzan,126.05042016806735,46.77321346082741,0.19672131147540983,63
gtzan,114.94252873563214,53.48735623892648,0.17857142857142858,58
gtzan,101.35135135135157,61.16529239167693,0.1836734693877551,51
gtzan,113.63636363636392,57.19763791986277,0.16363636363636364,57
gtzan,117.41682974559704,374.05290277102284,0.0,59
gtzan,74.34944237918212,97.81237178646667,0.11428571428571428,37
gtzan,111.11111111111128,65.40817294939626,0.11320754716981132,55
gtzan,108.69565217391312,69.94537132565551,0.11538461538461539,54
gtzan,113.63636363636316,65.40817294939626,0.1111111111111111,56
gtzan,106.38297872340425,57.19763791986277,0.19230769230769232,54
gtzan,107.71992818671481,91.46750398411587,0.038461538461538464,54
gtzan,68.88633754305393,91.46750398411587,0.18181818181818182,35
gtzan,98.36065573770479,53.48735623892648,0.2127659574468085,49
gtzan,62.89308176100625,35.76756379161564,0.5172413793103449,31
gtzan,108.69565217391312,31.277745131502087,0.1346153846153846,54
gtzan,132.7433628318584,46.77321346082741,0.16923076923076924,67
gtzan,60.79027355623108,43.73914066737794,0.3448275862068966,31
gtzan,108.89292196007239,50.01775215679556,0.20754716981132076,55
gtzan,56.764427625354756,85.53421343619661,0.19230769230769232,28
gtzan,200.66889632107058,33.447402653253896,0.12121212121212122,101
gtzan,112.35955056179779,79.9858020551139,0.05454545454545454,57
gtzan,62.63048016701466,43.73914066737794,0.4482758620689655,31
gtzan,117.41682974559684,40.90188132835702,0.26785714285714285,58
gtzan,72.81553398058254,35.76756379161564,0.5,36
gtzan,202.70270270270314,27.351522910837083,0.18,102
gtzan,91.60305343511459,33.447402653253896,0.3409090909090909,46
gtzan,106.38297872340425,43.73914066737794,0.19230769230769232,54
gtzan,121.7038539553756,65.40817294939626,0.0847457627118644,61
gtzan,126.05042016806746,53.48735623892648,0.14516129032258066,64
gtzan,84.32888264230506,65.40817294939626,0.17073170731707318,43
gtzan,106.76156583629871,57.19763791986277,0.19230769230769232,54
gtzan,202.70270270270314,29.24882839642645,0.17,102
gtzan,98.52216748768487,40.90188132835702,0.3617021276595745,49
gtzan,141.50943396226432,46.77321346082741,0.14492753623188406,71
gtzan,198.675496688742,38.2486685991696,0.08163265306122448,100
gtzan,104.34782608695664,43.73914066737794,0.3,52
gtzan,130.71895424836535,43.73914066737794,0.20634920634920634,65
gtzan,94.78672985782003,74.79730359795947,0.13043478260869565,48
gtzan,200.6688963210682,31.277745131502087,0.1702127659574468,96
gtzan,70.83825265643436,85.53421343619661,0.21212121212121213,35
gtzan,124.48132780083006,46.77321346082741,0.21666666666666667,62
gtzan,96.61835748792271,69.94537132565551,0.14893617021276595,49
gtzan,149.62593516209483,46.77321346082741,0.136986301369863,75
gtzan,198.67549668874176,50.01775215679556,0.041237113402061855,99
gtzan,100.33444816053529,65.40817294939626,0.16666666666666666,50
gtzan,188.0877742946714,35.76756379161564,0.14130434782608695,94
gtzan,73.39449541284412,97.81237178646667,0.11428571428571428,37
gtzan,152.2842639593908,43.73914066737794,0.10810810810810811,76
gtzan,104.34782608695664,79.9858020551139,0.08,52
gtzan,73.84615384615384,61.16529239167693,0.2857142857142857,37
gtzan,209.05923344947806,29.24882839642645,0.13725490196078433,104
gtzan,129.3103448275866,53.48735623892648,0.14285714285714285,65
gtzan,154.2416452442162,43.73914066737794,0.15584415584415584,79
gtzan,94.78672985782003,74.79730359795947,0.13043478260869565,48
gtzan,107.62331838565004,79.9858020551139,0.0784313725490196,53
gtzan,200.6688963210682,31.277745131502087,0.1702127659574468,96
gtzan,107.71992818671447,53.48735623892648,0.21153846153846154,54
gtzan,70.83825265643436,85.53421343619661,0.21212121212121213,35
gtzan,124.48132780083006,46.77321346082741,0.21666666666666667,62
gtzan,94.04388714733544,65.40817294939626,0.17777777777777778,47
gtzan,126.05042016806699,53.48735623892648,0.15,62
gtzan,106.57193605683791,57.19763791986277,0.19230769230769232,54
gtzan,96.61835748792271,69.94537132565551,0.14893617021276595,49
gtzan,178.04154302670636,33.447402653253896,0.1839080459770115,89
gtzan,149.62593516209483,46.77321346082741,0.136986301369863,75
gtzan,202.70270270270314,29.24882839642645,0.16,102
gtzan,198.67549668874176,50.01775215679556,0.041237113402061855,99
